DummyID,StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,slant_K12,polit_K12,slant_Cong,polit_Cong,slant_fire,polit_fire,slant_journ,polit_journ,slant_WHO,polit_WHO,slant_rang,polit_rang,slant_phys,polit_phys,slant_ASPCA,polit_ASPCA,slant_dent,polit_dent,slant_prof,polit_prof,slant_police,polit_police,slant_poll,polit_poll,slant_SC,polit_SC,slant_doc,polit_doc,slant_law,polit_law,slant_USPS,polit_USPS,slant_econ,polit_econ,slant_pharm,polit_pharm,slant_sci,polit_sci,slant_MLB,polit_MLB,Trust_K12,Trust_Cong,Trust_fire,Trust_journ,Trust_WHO,Trust_rang,Trust_phys,Trust_ASPCA,Trust_dent,Trust_prof,Trust_police,Trust_poll,Trust_SC,Trust_doc,Trust_law,Trust_USPS,Trust_econ,Trust_pharm,Trust_sci,Trust_MLB,slant_mech,polit_mech,slant_chefs,polit_chefs,slant_lib,polit_lib,slant_church,polit_church,slant_vet,polit_vet,slant_tailor,polit_tailor,slant_UN,polit_UN,slant_psych,polit_psych,slant_bank,polit_bank,slant_holly,polit_holly,slant_judge,polit_judge,slant_crim,polit_crim,slant_toll,polit_toll,slant_NFL,polit_NFL,slant_CIA,polit_CIA,slant_realestate,polit_realestate,slant_localbiz,polit_localbiz,slant_think,polit_think,slant_FB,polit_FB,slant_PETA,polit_PETA,Trust_mech,Trust_chefs,Trust_lib,Trust_church,Trust_vet,Trust_tailor,Trust_UN,Trust_psych,Trust_bank,Trust_holly,Trust_judge,Trust_crim,Trust_toll,Trust_NFL,Trust_CIA,Trust_realestate,Trust_localbiz,Trust_think,Trust_FB,Trust_PETA,Ideology,PolParty,Gender__1,Gender__2,Gender__3,Gender__4,Gender__5,Gender__5_TEXT,Age,Race__1,Race__2,Race__3,Race__4,Race__5,Race__6,Race__7,Race__8,Race__9,Education_,Open_,Ideo2,Zslant_police,Zpolit_police,ZIdeology,PoliceCongruence,PoliceCong2,ZSlant_K12,ZPolit_K12,K12Congruence,K12Cong2,IdeoXK12Slant,IdeoXK12Polit,K12SlantXK12Polit,IdeoXK12SlantXK12Polit,IdeoXPOLICESlant,IdeoXPOLICEPolit,POLICESlantXPOLICEPolit,IdeoXPOLICESlantXPOLICEPolit,ZSco01,ZSco02,ZSlant_Cong,Zslant_fire,Zslant_journ,Zslant_WHO,Zslant_rang,Zslant_phys,Zslant_ASPCA,Zslant_dent,Zslant_prof,ZSco03,Zslant_poll,Zslant_SC,Zslant_doc,Zslant_law,Zslant_USPS,Zslant_econ,Zslant_pharm,Zslant_sci,Zslant_MLB,Zslant_mech,Zslant_chefs,Zslant_lib,Zslant_church,Zslant_vet,Zslant_tailor,Zslant_UN,Zslant_psych,Zslant_bank,Zslant_holly,Zslant_judge,Zslant_crim,Zslant_toll,Zslant_NFL,Zslant_CIA,Zslant_realestate,Zslant_localbiz,Zslant_think,Zslant_FB,Zslant_PETA,ZSco04,ZPolit_Cong,Zpolit_fire,Zpolit_journ,Zpolit_WHO,Zpolit_rang,Zpolit_phys,Zpolit_ASPCA,Zpolit_dent,Zpolit_prof,ZSco05,Zpolit_poll,Zpolit_SC,Zpolit_doc,Zpolit_law,Zpolit_USPS,Zpolit_econ,Zpolit_pharm,Zpolit_sci,Zpolit_MLB,Zpolit_mech,Zpolit_chefs,Zpolit_lib,Zpolit_church,Zpolit_vet,Zpolit_tailor,Zpolit_UN,Zpolit_psych,Zpolit_bank,Zpolit_holly,Zpolit_judge,Zpolit_crim,Zpolit_toll,Zpolit_NFL,Zpolit_CIA,Zpolit_realestate,Zpolit_localbiz,Zpolit_think,Zpolit_FB,Zpolit_PETA,IdeoXWHOSlant,IdeoXWHOPolit,WHOSlantXWHOPolit,IdeoXWHOSlantXWHOPolit,IdeoXCONGSlant,IdeoXCONGPolit,CONGSlantXCONGPolit,IdeoXCONGSlantXCONGPolit,IdeoXFIRESlant,IdeoXFIREPolit,FIRESlantXFIREPolit,IdeoXFIRESlantXFIREPolit,IdeoXJOURNSlant,IdeoXJOURNPolit,JOURNSlantXJOURNPolit,IdeoXJOURNSlantXJOURNPolit,IdeoXRANGSlant,IdeoXRANGPolit,RANGSlantXRANGPolit,IdeoXRANGSlantXRANGPolit,IdeoXPHYSSlant,IdeoXPHYSPolit,PHYSSlantXPHYSPolit,IdeoXPHYSSlantXPHYSPolit,IdeoXASPCASlant,IdeoXASPCAPolit,ASPCASlantXASPCAPolit,IdeoXASPCASlantXASPCAPolit,IdeoXDENTSlant,IdeoXDENTPolit,DENTSlantXDENTPolit,IdeoXDENTSlantXDENTPolit,IdeoXPROFSlant,IdeoXPROFPolit,PROFSlantXPROFPolit,IdeoXPROFSlantXPROFPolit,IdeoXSCSlant,IdeoXSCPolit,SCSlantXSCPolit,IdeoXSCSlantXSCPolit
ISBN-13 ‏ : ‎ 978-0674059092",0,0.141122052,0.136730589,-1.358965911,-0.191780058,0,-0.502514991,0.268423293,0.682900743,1,0.682900743,-0.364778105,-0.134886729,0.183306466,-0.191780058,-0.185812209,0.019295701,-0.0262222,-1.358965911,-0.502514991,-0.154856282,0.619940536,0.053633436,-1.289686708,-1.05035626,-1.61104262,0.32534616,0.600566777,-1.185753342,0.141122052,0.142016083,0.526898288,-0.778213475,1.049368319,-0.85226805,0.488669619,0.758926817,-1.408636724,0.356729272,,,,,,,,,,,,,,,,,,,,,0.268423293,0.574276608,-0.847634748,0.196016805,-1.061006173,0.654177502,-0.175002978,-0.5585146,-0.738829062,-1.411033503,0.136730589,-1.20104939,0.729058125,-0.401836402,-0.356467503,-0.73603238,0.436161254,0.800167205,-0.601811707,0.129677231,,,,,,,,,,,,,,,,,,,,,1.752640271,1.44187122,1.368365558,-1.859562147,0.210444408,-0.780422334,-0.08893034,0.120853301,-0.842478055,1.151906728,-0.52548314,0.714113674,-0.072886011,-0.266380156,0.010513055,-0.014286883,1.427398351,-0.889004925,-0.687119434,0.933771888,2.189352001,0.237823081,0.281937256,-0.38314312,-0.442134341,0.759002302,-0.181710581,0.246938485,-0.816149777,1.004043509,-0.443716188,0.602995174,1.61139837,1.917546429,1.673137692,-2.273737087,-0.716036812,-0.990765139,0.384139478,-0.522032456
503,10/2/22 15:20,10/2/22 15:28,0,100,463,1,10/2/22 15:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,1,40,1,35,2,93,3,45,1,55,1,40,3,39,2,78,3,17,4,58,2,40,2,33,1,41,2,46,1,56,1,61,2,29,4,27,5,18,5,4,4,4,5,5,5,4,5,3,4,2,3,4,2,4,4,4,2,1,1,5,1,1,,,,,,26,1,,,,,,,,,5,,1,,,0.521153126,,,,,,,,,,,,,,,0.521153126,,,,,,,,,,,,,,,,,,,,,0.523286277,-0.08287503,-0.034214076,0.914755148,0.053872815,0.647796406,0.10210612,0.318167285,0.720757332,-0.288296295,0.161116145,-0.911922792,-1.291128203,-0.283090871,-0.275379378,0.156197401,0.227682673,-1.05046422,-0.404909283,-0.301531008,,,,,,,,,,,,,,,,,,,,,-0.932692561,-0.829560245,-0.586019621,-0.973867713,-0.738448022,-0.683646225,-1.3334082,-0.739942895,-0.252751415,-0.224632606,-1.761527636,-1.814295473,-0.5272441,-0.503362588,-1.864889957,-1.116450991,-0.797506662,0.148274808,0.460626284,0.442267934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,10/2/22 15:26,10/2/22 15:33,0,100,426,1,10/2/22 15:33,28,3,54,4,72,5,6,6,41,3,82,6,55,4,48,5,83,6,29,4,50,4,17,2,60,5,81,6,66,5,34,4,61,4,46,5,44,4,46,1,4,4,5,1,5,5,4,5,4,2,4,1,5,5,2,3,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,,1,,,,,60,,,,,1,,,,,4,,1,-1.253807608,0.136730589,1.461212644,-1.83207953,0,-0.502514991,-0.465583765,-0.734281259,0,-0.734281259,-0.680316884,0.233962821,0.341869433,-1.83207953,0.199792465,-0.171433853,-0.250501313,1.461212644,-0.502514991,0.389460235,0.76343239,-1.694036452,0.429237596,1.905447319,0.985509588,0.767974509,2.778234165,-0.113094194,-1.253807608,-1.842997086,-0.284973758,2.526647282,1.121074381,-1.096866342,0.551822657,-0.399669054,0.486962268,-0.615065961,,,,,,,,,,,,,,,,,,,,,-0.465583765,-1.807622345,2.598669689,1.037255593,-0.434140193,3.119309798,1.415465261,1.417603851,4.33446383,0.016165687,0.136730589,-1.20104939,-0.004749564,2.537038115,1.112178609,1.791012124,0.436161254,0.800167205,0.726472704,-0.76077309,,,,,,,,,,,,,,,,,,,,,0.627207403,-0.634371139,-0.186349293,-0.272295943,0.569084219,-2.641320626,-0.703997022,-1.028689351,1.115537062,3.797209007,1.983908612,2.898912349,-2.475347483,1.515650987,-1.757148784,-2.567568021,2.784263714,4.557974918,5.94368049,8.684981085,1.440039071,2.068295737,1.394954586,2.03832528,1.122174062,2.071420671,1.088683621,1.590798272,4.05959089,6.333573354,12.0421555,17.59614988,-0.165254666,0.023621506,-0.001828245,-0.002671455,-0.416407258,-0.006940123,0.001353501,0.001977753
505,10/2/22 15:21,10/2/22 15:38,0,100,1032,1,10/2/22 15:38,70,4,50,5,30,1,50,4,40,2,60,4,30,1,30,5,50,2,60,3,70,4,50,4,70,5,30,3,50,4,50,2,40,4,60,3,35,4,50,1,4,3,5,2,4,4,4,4,4,3,2,1,3,4,2,4,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,,1,,,,,41,,,1,,,,,,,5,,1,-0.040825295,0.136730589,0.521153126,-0.02127623,0,2.151794963,0.268423293,1.121414671,1,1.121414671,0.139889638,0.577591889,0.301013819,-0.02127623,0.071257574,-0.005582067,-0.002909111,0.521153126,2.151794963,0.117301976,-2.249896552,0.957600619,0.373788425,0.491802129,-0.637335542,-0.227939275,-0.346245131,1.63703389,-0.040825295,0.496482721,0.339543201,-1.486397922,-0.026222605,0.207657881,-0.774391128,0.201084361,-0.101327075,-0.33741018,,,,,,,,,,,,,,,,,,,,,0.268423293,-0.616672868,-0.847634748,-0.645221983,-1.061006173,1.475888268,-0.970237097,1.417603851,0.275829516,-0.697433908,0.136730589,0.101141001,-0.004749564,0.332882227,0.377855553,0.106315788,0.436161254,-0.464547201,0.726472704,-0.76077309,,,,,,,,,,,,,,,,,,,,,0.194801006,-0.552946683,-0.396591827,-0.20668507,0.061132292,-0.321380993,-0.072336946,-0.037698626,-1.172540621,-0.441747499,1.907090498,0.993886174,0.499056556,-0.336259453,-0.61786497,-0.322002261,0.256304217,0.769163784,0.725844992,0.378276387,-0.33214941,-0.505642096,0.618366586,0.322263679,-0.118791266,0.738788678,-0.323127594,-0.168398955,-0.180446733,0.143749415,-0.095504627,-0.049772535,0.853145329,-0.363469861,-1.141722943,-0.595012481,0.176954,-0.00247525,-0.001612682,-0.000840454
506,10/2/22 15:30,10/2/22 15:39,0,100,559,1,10/2/22 15:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,3,60,1,60,3,80,4,70,2,50,1,40,4,29,4,50,4,0,6,50,5,50,5,50,1,30,4,50,4,65,3,50,3,50,1,0,6,50,1,2,3,4,2,4,3,4,4,2,5,1,5,2,2,5,2,4,2,1,4,4,1,1,,,,,,26,1,,,,,,,,,5,,,,,0.051123367,,,,,,,,,,,,,,,0.051123367,,,,,,,,,,,,,,,,,,,,,0.463878915,1.473249389,1.202632791,0.251819285,1.883403154,0.216213297,0.10210612,-0.349483819,-0.658194377,-1.173365922,-0.419942963,-0.393093479,0.147470877,-0.830000408,-0.08792601,0.826342464,-0.58761507,0.21114957,-1.525541352,1.153400535,,,,,,,,,,,,,,,,,,,,,0.663994427,-0.829560245,0.144725494,-0.280184678,0.202230579,-0.683646225,-0.585041989,0.706846408,0.36800606,1.154611594,0.45482066,0.3989047,-0.5272441,0.94086465,0.054175574,0.5118172,-0.012780555,-1.672539837,1.216841628,-2.06052019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,10/2/22 15:24,10/2/22 15:41,0,100,1003,1,10/2/22 15:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,1,30,1,15,2,80,2,20,1,20,1,30,4,30,1,70,2,10,3,30,5,20,3,30,1,80,3,10,3,20,1,70,2,20,5,10,4,0,2,1,2,4,3,4,2,3,4,1,2,2,3,2,1,2,3,2,1,1,3,6,1,1,,,,,,29,1,,,,,1,,,,6,,1,,,0.991182885,,,,,,,,,,,,,,,0.991182885,,,,,,,,,,,,,,,,,,,,,-1.318341948,-0.86093724,-1.023691569,0.251819285,-1.775657524,-2.373285359,-0.448800361,-0.282718708,0.32677113,-0.65273673,-1.872590736,-1.949581417,-1.544998629,1.655952033,-1.962459693,-2.524382848,0.894744463,-1.591155844,-1.110492437,-1.119930001,,,,,,,,,,,,,,,,,,,,,-0.932692561,-0.829560245,-0.586019621,-1.667550747,-0.738448022,-0.683646225,-0.585041989,-1.463337547,-0.873508889,-0.914254705,0.45482066,-1.076562082,-0.5272441,0.218751031,-0.585512936,-1.116450991,-0.797506662,0.755213024,-0.295589059,-1.434823159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,10/2/22 15:40,10/2/22 15:44,0,100,258,1,10/2/22 15:44,1,3,20,6,80,1,50,6,0,6,50,1,50,1,50,3,50,1,10,6,70,2,50,6,20,6,40,2,50,3,50,1,0,6,20,6,0,6,60,2,7,1,7,1,1,4,7,3,5,1,7,1,1,7,7,4,1,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1,,,,,,18,1,,,,,,,,,2,,1,-0.040825295,-1.18357416,1.461212644,-0.059654437,0,-2.208857105,-0.465583765,-3.227609931,0,-3.227609931,-0.680316884,1.028408006,1.502722782,-0.059654437,-1.729453528,0.048319764,0.07060545,1.461212644,-2.208857105,-1.923884959,1.337399808,0.957600619,-1.844178419,-0.150763866,0.660940562,0.878631596,-0.346245131,-1.185753342,-0.040825295,0.496482721,-2.783041591,-0.699526314,-0.026222605,0.207657881,-3.300512624,-1.515353966,-2.389118962,0.356729272,,,,,,,,,,,,,,,,,,,,,-0.465583765,0.574276608,-0.847634748,1.037255593,1.446457746,-0.989244028,-0.970237097,0.10019155,-0.738829062,1.443364876,-1.18357416,1.403331393,0.729058125,-0.401836402,-0.356467503,-0.73603238,1.942014073,1.432524408,2.054757114,0.129677231,,,,,,,,,,,,,,,,,,,,,-2.694736823,2.113582348,-2.667526159,-3.897822952,-2.811205028,0.839140241,-1.104842129,-1.614409289,1.95422551,-1.238574612,-1.13362655,-1.656469448,1.399258133,1.515650987,0.993276598,1.451388324,-0.220298068,-1.445495882,0.149142254,0.217928548,0.965774706,-1.417722714,-0.641269052,-0.937030448,1.283867597,0.14640116,0.088031462,0.128632685,-0.505937764,-1.079586367,0.255815966,0.373801524,-1.732637776,2.109063007,-1.711474725,-2.500828509,-4.066615562,1.06530895,-2.028999084,-2.964799116
509,10/2/22 15:41,10/2/22 15:49,0,100,445,1,10/2/22 15:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,4,31,3,63,2,76,4,40,2,50,1,21,5,31,4,32,3,7,5,71,3,26,5,38,1,33,4,39,5,42,2,67,3,27,4,10,6,20,5,4,4,4,5,3,4,1,2,2,3,1,2,4,2,1,3,4,2,1,2,6,1,1,,,,,,63,1,,,,,,,,,3,,1,,,0.991182885,,,,,,,,,,,,,,,0.991182885,,,,,,,,,,,,,,,,,,,,,-0.724268327,-0.783131019,1.351054414,0.04783902,-0.312033253,0.216213297,-0.944616194,-0.215953598,-1.544663333,-0.808925487,1.105337197,-1.638283829,-0.868010826,-0.680843261,-0.603422773,-0.886250473,0.672390533,-1.170617914,-1.110492437,-0.210597786,,,,,,,,,,,,,,,,,,,,,1.462337921,0.914789038,-0.586019621,-0.280184678,0.202230579,-0.683646225,0.163324222,0.706846408,-0.252751415,0.464989494,-1.022744871,0.3989047,-0.5272441,0.94086465,0.693864085,-0.302316895,-0.012780555,0.148274808,1.216841628,0.442267934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,10/2/22 14:52,10/2/22 15:49,0,100,3433,1,10/2/22 15:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,2,34,2,39,3,95,6,44,4,50,2,50,5,45,2,75,5,21,5,50,3,70,5,60,2,60,2,58,5,60,3,50,5,50,6,71,6,5,6,4,4,5,1,4,4,4,5,4,3,2,3,4,3,4,4,4,3,1,4,1,2,1,,,,,,57,1,,,,,,,,,5,,0,,,-1.358965911,,,,,,,,,,,,,,,-1.358965911,,,,,,,,,,,,,,,,,,,,,0.642101001,-0.549712356,0.163681423,1.01674528,-0.019308398,0.216213297,0.653012601,0.718757947,0.573012506,-0.080044618,-0.419942963,0.644565146,0.99370563,0.661571057,0.286980727,0.454039651,-0.58761507,0.21114957,1.42130594,-0.892596947,,,,,,,,,,,,,,,,,,,,,-0.134349067,0.042614396,0.144725494,1.10718139,2.083587779,0.315779447,0.163324222,-0.739942895,0.988763534,0.464989494,-1.022744871,0.3989047,0.471916015,-0.503362588,0.693864085,0.5118172,1.556671658,1.362151239,1.216841628,1.067964965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,10/2/22 15:32,10/2/22 15:53,0,100,1275,1,10/2/22 15:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,3,35,2,14,4,100,6,47,2,20,2,20,5,15,5,60,6,10,6,61,6,35,5,40,2,20,3,71,5,60,3,80,5,9,4,8,5,11,5,4,5,5,5,4,7,3,4,3,5,1,4,4,4,4,1,5,4,2,4,5,1,1,,,,,,31,1,,,,,,,,,6,,1,,,0.521153126,,,,,,,,,,,,,,,0.521153126,,,,,,,,,,,,,,,,,,,,,0.760915726,-0.471906135,-1.073165443,1.271720612,0.200235242,-2.373285359,-0.999706843,-1.284195364,-0.165711624,-0.65273673,0.379013311,-1.171337448,-0.698763876,-1.327190896,0.896204174,0.454039651,1.635924229,-2.252001162,-1.19350222,-0.619797283,,,,,,,,,,,,,,,,,,,,,0.663994427,0.042614396,0.875470608,1.10718139,0.202230579,0.315779447,0.163324222,1.43024106,1.609521008,1.154611594,1.193603426,0.3989047,0.471916015,0.218751031,0.693864085,0.5118172,1.556671658,0.148274808,0.460626284,0.442267934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,10/2/22 15:52,10/2/22 16:04,0,100,711,1,10/2/22 16:04,28,4,46,6,38,1,7,5,26,3,50,2,33,1,8,5,39,1,18,4,64,2,25,4,55,3,35,3,32,3,50,1,40,3,49,1,35,2,27,3,3,1,4,1,4,5,7,1,5,3,5,3,4,5,1,5,3,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1,,,,,,53,1,,,,,,,,,5,,1,-0.404719989,-1.18357416,0.991182885,-0.401151526,0,-0.502514991,0.268423293,-0.498084259,0,-0.498084259,0.266056574,-0.134886729,-0.133697417,-0.401151526,-1.173138451,0.479016121,0.47479258,0.991182885,-0.502514991,-0.154856282,-1.675929134,-1.633771973,-0.40249997,-0.150763866,-0.442594126,-1.445167232,-1.38773823,-0.734107385,-0.404719989,-1.275850466,-0.597232237,-1.092962118,-1.316931714,0.207657881,-0.774391128,-0.270936179,-0.101327075,-1.933930921,,,,,,,,,,,,,,,,,,,,,0.268423293,0.574276608,-0.847634748,0.196016805,-0.434140193,-0.167533263,-0.970237097,1.417603851,-0.738829062,0.016165687,-1.18357416,0.101141001,-1.472364943,0.332882227,-0.356467503,-0.73603238,-0.316765156,-1.729261607,-0.601811707,1.020127552,,,,,,,,,,,,,,,,,,,,,-0.398951082,-0.430312329,0.174741415,0.1732007,-0.153490896,0.569213146,-0.08893034,-0.088146231,-1.661152274,-0.840161055,1.42057577,1.40805039,-1.619366818,0.194288502,-0.320246762,-0.31742311,-0.149434564,-0.166056103,0.025257962,0.02503526,-0.438691723,-0.961682405,0.42942124,0.425634984,-1.432425026,1.405104675,-2.048674633,-2.030611233,-1.375502383,-0.732314721,1.025301335,1.016261135,-0.727634676,0.016023152,-0.01186735,-0.011762714,-0.591966372,-1.459382932,0.879343808,0.871590533
513,10/2/22 15:59,10/2/22 16:04,0,100,294,1,10/2/22 16:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,2,52,1,8,3,72,2,39,1,60,1,44,6,32,3,42,3,9,5,46,6,46,6,53,1,81,2,71,5,40,2,61,2,58,4,0,5,45,3,5,5,5,5,5,5,4,4,4,4,1,3,5,5,5,3,5,4,1,2,7,1,,1,,,,,19,1,,,,,,,,,3,,1,,,1.461212644,,,,,,,,,,,,,,,1.461212644,,,,,,,,,,,,,,,,,,,,,1.057952536,0.850799621,-1.370008691,-0.156141245,-0.385214466,1.079379516,0.322468712,-0.149188488,-1.052180579,-0.704799649,-0.710472518,-0.600625204,0.401341303,1.705671082,0.896204174,-1.035171598,0.227682673,0.691764347,-1.525541352,0.926067481,,,,,,,,,,,,,,,,,,,,,-0.134349067,-0.829560245,0.144725494,-1.667550747,-0.738448022,-0.683646225,0.911690433,-0.016548244,-0.252751415,0.464989494,1.193603426,1.136638091,-0.5272441,-0.503362588,0.693864085,-0.302316895,-0.797506662,0.148274808,0.460626284,-0.809126128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,10/2/22 16:03,10/2/22 16:07,0,100,229,1,10/2/22 16:07,15,6,45,6,75,1,20,6,5,6,50,3,20,3,25,2,55,2,25,4,80,4,40,4,66,6,40,5,20,5,45,1,30,6,30,4,20,5,30,2,1,1,5,1,1,5,3,2,4,1,2,1,1,1,1,4,2,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1,,,,,,22,,,,,,,,,1,5,,1,0.565665862,0.136730589,0.991182885,0.560678321,1,-1.32408712,1.736437407,-1.312412492,0,-1.312412492,1.721127039,-2.299194406,-2.278922145,0.560678321,0.13552502,0.077343826,0.076661877,0.991182885,-1.32408712,-0.222895846,0.978670172,-0.850333747,-1.566932563,-0.150763866,-1.286473594,-0.504581992,0.127160823,-0.338917173,0.565665862,-0.212450554,0.089736417,-0.699526314,-2.177404454,-0.200005939,-1.405921502,-1.086244384,-1.081809312,-1.725689085,,,,,,,,,,,,,,,,,,,,,1.736437407,0.574276608,-0.847634748,1.037255593,1.446457746,0.654177502,0.620231142,-0.5585146,0.275829516,0.016165687,0.136730589,0.101141001,0.729058125,1.802319485,1.112178609,-0.73603238,1.942014073,0.167810002,1.390614909,0.129677231,,,,,,,,,,,,,,,,,,,,,-1.553116739,1.433704162,-2.266501744,-2.246517737,-0.220930548,0.569213146,-0.128003871,-0.126875246,0.970041124,-0.840161055,-0.829554845,-0.822240564,-0.842836257,1.028109991,-0.882013435,-0.874236621,-0.149434564,0.648409544,-0.098626329,-0.09775673,-1.275130608,0.614762492,-0.797910986,-0.790875713,-0.500133035,-0.553590112,0.28181641,0.279331602,0.126039631,0.273397496,0.035074708,0.03476545,-0.335928901,0.016023152,-0.005478829,-0.005430521,0.088945201,0.722629935,0.065423064,0.064846221
515,10/2/22 16:00,10/2/22 16:10,0,100,605,1,10/2/22 16:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,2,49,1,50,1,80,1,49,1,49,2,50,6,30,5,50,1,50,1,55,5,50,6,50,1,40,5,50,1,50,1,50,5,50,5,10,6,50,1,3,5,5,5,5,5,5,3,3,3,2,4,4,2,5,5,3,3,1,5,5,3,1,,,,,,23,1,,,,,,,,,2,"Please invite me to future potential studies, and also: any bonus payments (even if its little, would truly help me right now)

 I'm not going to type you a ""book"" about what my current situation is, but I don't receive gov. assistance or anything, this is my only source of income until I save up enough to get a car :( 

I'm 23 and feel like my life is flying by and I can't seem to get a remote position, actively applying the last month in a half, so if you know anyone you could refer me to etc. that would help too. (definitely not expecting nor feel entitled to anything)
 I just figured I have nothing to really lose @ this point/ state in my life. SORRY AGAIN for the long message. 
",1,,,0.521153126,,,,,,,,,,,,,,,0.521153126,,,,,,,,,,,,,,,,,,,,,-0.783675689,0.617380958,0.707894044,0.251819285,0.346597669,0.129896675,0.653012601,-0.282718708,-0.658194377,1.429780039,-0.05678102,-0.393093479,0.147470877,-0.33280992,-0.08792601,-0.290565973,-0.58761507,0.21114957,-1.110492437,1.153400535,,,,,,,,,,,,,,,,,,,,,-0.134349067,-0.829560245,-1.316764736,-2.361233781,-0.738448022,0.315779447,0.911690433,1.43024106,-1.494266363,-2.293498905,0.45482066,1.136638091,-0.5272441,1.662978269,-1.864889957,-1.116450991,1.556671658,0.755213024,1.216841628,-2.06052019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,10/2/22 16:07,10/2/22 16:13,0,100,310,1,10/2/22 16:13,40,5,40,6,50,2,30,6,40,5,50,2,50,4,25,6,50,2,50,4,40,5,50,5,40,6,50,3,20,5,50,2,40,4,23,6,30,6,50,1,5,3,5,2,4,4,4,5,5,5,4,3,2,7,4,5,4,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,1,,,,,,30,1,,,,,,,,,2,,1,-1.860298765,0.796882963,0.991182885,-1.843896297,0,0.255859281,1.00243035,0.253603341,1,0.253603341,0.993591806,0.256481109,0.254219686,-1.843896297,0.789856755,-1.482440393,-1.469369545,0.991182885,0.255859281,-0.563093669,-0.814978008,-0.247688959,0.373788425,-0.150763866,0.660940562,-0.504581992,-0.346245131,1.072476443,-1.860298765,0.496482721,-1.534007674,0.087345295,-2.177404454,0.207657881,-0.774391128,-1.386621091,-0.428154487,-0.33741018,,,,,,,,,,,,,,,,,,,,,1.00243035,0.574276608,0.013941361,1.037255593,0.819591766,-0.167533263,1.415465261,2.076310001,0.275829516,0.016165687,0.796882963,0.752236197,0.729058125,0.332882227,1.112178609,0.106315788,0.436161254,1.432524408,2.054757114,-0.76077309,,,,,,,,,,,,,,,,,,,,,0.37049269,0.812365332,0.306353916,0.303652758,-0.558128807,0.569213146,-0.323371522,-0.320520318,-0.807792253,0.013818438,-0.011361903,-0.011261723,-0.245505057,1.028109991,-0.256916758,-0.254651493,-0.149434564,-0.166056103,0.025257962,0.02503526,0.655112973,1.402984941,0.935538405,0.927289655,-0.500133035,2.058002937,-1.047668637,-1.038431222,-0.343192248,0.273397496,-0.095504627,-0.094662552,1.063020295,0.016023152,0.017337318,0.017184453,-1.520482152,0.722629935,-1.118380759,-1.108519867
