DummyID,StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,DistributionChannel,UserLanguage,Ideology,PolParty,VigAtts__1,Gender__1,Gender__2,Gender__3,Gender__4,Gender__5,Gender__5_TEXT,Age,Race__1,Race__2,Race__3,Race__4,Race__5,Race__6,Race__7,Race__8,Race__9,Education_,Open_,PROLIFIC_PID,SlantProf,PolitProf,SlantPolice,PolitPolice,ProfCond,PoliceCond,ACProfPass,ACPolicePass,filter_$,TrustProf,TrustPolice,FundProf,AdviceProf,DeferProf,SupportProf,FundPolice,AdvicePolice,DeferPolice,SupportPolice
452,2/7/23 14:56,2/7/23 14:59,0,100,142,1,2/7/23 14:59,anonymous,EN,2,2,56,1, , , , , ,67,1, , , , , , , , ,3, , , , ,6,6, ,0, ,1,1, ,4, , , , ,3,4,2,3
453,2/7/23 14:56,2/7/23 14:59,0,100,173,1,2/7/23 14:59,anonymous,EN,7,1,55,1, , , , , ,27,1, , , , , , , , ,5, , , , ,6,1, ,-1, ,1,1, ,4, , , , ,5,5,3,4.333333333
454,2/7/23 14:56,2/7/23 14:59,0,100,182,1,2/7/23 14:59,anonymous,EN,2,2,29, , ,1, , , ,32,1, , , , , , , , ,2, , ,2,2, , ,-1, ,1, ,1,3, ,4,4,4,4, , , , 
455,2/7/23 14:57,2/7/23 14:59,0,100,133,1,2/7/23 14:59,anonymous,EN,1,2,55, ,1, , , , ,28,1, , , , , , , , ,5, , , , ,6,6, ,1, , , , ,1, , , , ,3,3,3,3
456,2/7/23 14:57,2/7/23 14:59,0,100,152,1,2/7/23 14:59,anonymous,EN,6,1,0, ,1, , , , ,45,1, , , , , , , , ,2, , ,2,6, , ,0, ,1, ,1,2, ,1,1,1,1, , , , 
457,2/7/23 14:57,2/7/23 14:59,0,100,146,1,2/7/23 14:59,anonymous,EN,2,1,77,1, , , , , ,52,1,1, , , , , , , ,5, , ,2,4, , ,0, ,1, ,1,4, ,4,4,3,3.666666667, , , , 
458,2/7/23 14:56,2/7/23 14:59,0,100,224,1,2/7/23 15:00,anonymous,EN,5,4,0,1, , , , , ,43,1, , , , , , , , ,2, , , , ,6,4, ,-1, ,1,1, ,1, , , , ,2,1,1,1.333333333
459,2/7/23 14:57,2/7/23 15:00,0,100,147,1,2/7/23 15:00,anonymous,EN,5,1,18, ,1, , , , ,58,1, , , , , , , , ,5, , ,2,5, , ,1, ,1, ,1,4, ,3,2,3,2.666666667, , , , 
460,2/7/23 14:56,2/7/23 15:00,0,100,220,1,2/7/23 15:00,anonymous,EN,1,3,50,1, , , , , ,24, , ,1,1, , , , , ,3, , ,2,6, , ,-1, ,1, ,1,5, ,6,5,4,5, , , , 
461,2/7/23 14:58,2/7/23 15:00,0,100,104,1,2/7/23 15:00,anonymous,EN,2,2,42,1, , , , , ,37, , ,1, , , , , , ,5, , , , ,6,5, ,-1, ,1,1, ,2, , , , ,3,1,3,2.333333333
462,2/7/23 14:58,2/7/23 15:00,0,100,104,1,2/7/23 15:00,anonymous,EN,1,2,80, ,1, , , , ,31,1, , , , , , , , ,3, , ,2,2, , ,-1, ,1, ,1,5, ,5,5,5,5, , , , 
463,2/7/23 14:58,2/7/23 15:01,0,100,142,1,2/7/23 15:01,anonymous,EN,3,2,50,1, , , , , ,22, ,1, ,1, , , , , ,5, , ,3,3, , ,0, ,1, ,1,3, ,3,4,4,3.666666667, , , , 
464,2/7/23 14:58,2/7/23 15:01,0,100,148,1,2/7/23 15:01,anonymous,EN,2,2,65, ,1, , , , ,31,1, , , , , , , , ,6, , , , ,5,5, ,1, ,1,1, ,3, , , , ,3,3,2,2.666666667
465,2/7/23 14:57,2/7/23 15:01,0,100,249,1,2/7/23 15:01,anonymous,EN,1,2,90, ,1, , , , ,49,1, , , , , , , , ,2, , ,2,4, , ,-1, ,1, ,1,5, ,5,5,4,4.666666667, , , , 
466,2/7/23 14:58,2/7/23 15:01,0,100,195,1,2/7/23 15:01,anonymous,EN,7,1,42, ,1, , , , ,30,1, , , , , , , , ,5, , ,2,4, , ,-1, ,1, ,1,4, ,3,3,3,3, , , , 
467,2/7/23 14:56,2/7/23 15:01,0,100,291,1,2/7/23 15:01,anonymous,EN,3,2,53,1, , , , , ,22, , , ,1, , , , , ,5, , , , ,6,5, ,-1, ,1,1, ,2, , , , ,3,3,3,3
468,2/7/23 15:00,2/7/23 15:01,0,100,80,1,2/7/23 15:01,anonymous,EN,7,3,10,1, , , , , ,25,1,1, , , , , , , ,2, , ,2,6, , ,0, ,1, ,1,2, ,2,2,2,2, , , , 
469,2/7/23 14:56,2/7/23 15:02,0,100,323,1,2/7/23 15:02,anonymous,EN,6,1,40,1, , , , , ,67,1, , , , , , , , ,3,all went well, , , ,6,1, ,1, , , , ,6, , , , ,5,4,5,4.666666667
470,2/7/23 14:59,2/7/23 15:02,0,100,129,1,2/7/23 15:02,anonymous,EN,1,2,70, ,1, , , , ,43,1, , , , , , , , ,2, , , , ,6,6, ,0, ,1,1, ,3, , , , ,2,1,2,1.666666667
471,2/7/23 15:00,2/7/23 15:02,0,100,99,1,2/7/23 15:02,anonymous,EN,1,2,20, ,1, , , , ,28,1, , , , , , , , ,2, , ,2,4, , ,1, ,1, ,1,4, ,3,4,3,3.333333333, , , , 
472,2/7/23 14:59,2/7/23 15:02,0,100,151,1,2/7/23 15:02,anonymous,EN,2,2,50, ,1, , , , ,46,1, , , , , , , , ,3, , ,2,4, , ,1, ,1, ,1,4, ,4,5,2,3.666666667, , , , 
473,2/7/23 14:56,2/7/23 15:02,0,100,318,1,2/7/23 15:02,anonymous,EN,1,3,55, ,1, , , , ,38,1, , , , , , , , ,4, , ,3,1, , ,0, ,1, ,1,2, ,4,3,3,3.333333333, , , , 
474,2/7/23 14:59,2/7/23 15:02,0,100,152,1,2/7/23 15:02,anonymous,EN,1,2,51, ,1, , , , ,27, , ,1, , , , , , ,6, , , , ,6,6, ,-1, ,1,1, ,2, , , , ,1,2,3,2
475,2/7/23 15:01,2/7/23 15:02,0,100,94,1,2/7/23 15:02,anonymous,EN,7,3,0, ,1, , , , ,23, , , ,1, , , , , ,3, , ,2,6, , ,1, ,1, ,1,1, ,1,1,1,1, , , , 
476,2/7/23 14:58,2/7/23 15:02,0,100,242,1,2/7/23 15:02,anonymous,EN,6,1,60,1, , , , , ,55,1, , , , , , , , ,3, , , , ,5,2, ,0, ,1,1, ,5, , , , ,4,5,4,4.333333333
477,2/7/23 15:01,2/7/23 15:02,0,100,87,1,2/7/23 15:02,anonymous,EN,2,2,74, ,1, , , , ,33, , , ,1, , , , , ,5, , , , ,7,5, ,1, ,1,1, ,3, , , , ,1,2,2,1.666666667
478,2/7/23 15:00,2/7/23 15:03,0,100,175,1,2/7/23 15:03,anonymous,EN,2,2,10,1, , , , , ,64,1, , , , , , , , ,5, , ,2,2, , ,-1, ,1, ,1,5, ,5,4,5,4.666666667, , , , 
479,2/7/23 14:59,2/7/23 15:03,0,100,205,1,2/7/23 15:03,anonymous,EN,7,1,48,1, , , , , , , , , ,1, , , , , ,2,none, , , ,6,5, ,0, ,1,1, ,4, , , , ,5,4,4,4.333333333
480,2/7/23 14:59,2/7/23 15:03,0,100,221,1,2/7/23 15:03,anonymous,EN,5,1,75,1, , , , , ,58,1, , , , , , , , ,5, , , , ,5,2, ,-1, ,1,1, ,5, , , , ,5,6,3,4.666666667
481,2/7/23 15:00,2/7/23 15:03,0,100,139,1,2/7/23 15:03,anonymous,EN,5,1,50,1, , , , , ,37,1, , , , , , , , ,3, , ,2,5, , ,1, ,1, ,1,2, ,2,2,1,1.666666667, , , , 
482,2/7/23 14:59,2/7/23 15:03,0,100,204,1,2/7/23 15:03,anonymous,EN,2,2,79,1, , , , , ,19, , , ,1, , , , , ,3, , , , ,6,6, ,1, ,1,1, ,1, , , , ,1,1,5,2.333333333
483,2/7/23 15:00,2/7/23 15:03,0,100,170,1,2/7/23 15:03,anonymous,EN,2,3,77,1, , , , , ,31,1, , , , , , , , ,5, , , , ,6,4, ,-1, ,1,1, ,2, , , , ,2,2,2,2
484,2/7/23 15:00,2/7/23 15:03,0,100,179,1,2/7/23 15:03,anonymous,EN,7,1,50, ,1, , , , ,57,1, , , , , , , , ,3,NA, , , ,6,4, ,0, ,1,1, ,5, , , , ,5,5,5,5
485,2/7/23 14:56,2/7/23 15:03,0,100,461,1,2/7/23 15:03,anonymous,EN,1,2,56, ,1, , , , ,38, ,1, , , , , , , ,5,N/A, , , ,6,6, ,0, ,1,1, ,1, , , , ,3,3,2,2.666666667
486,2/7/23 15:03,2/7/23 15:03,0,100,48,1,2/7/23 15:03,anonymous,EN,3,3,47,1, , , , , ,22,1, , , , , , , , ,2, , ,4,3, , ,1, ,1, ,1,4, ,3,4,3,3.333333333, , , , 
487,2/7/23 15:01,2/7/23 15:04,0,100,131,1,2/7/23 15:04,anonymous,EN,5,1,40,1, , , , , ,33, , , ,1, , , , , ,6, , ,2,5, , ,-1, ,1, ,1,4, ,4,4,4,4, , , , 
488,2/7/23 14:58,2/7/23 15:04,0,100,353,1,2/7/23 15:04,anonymous,EN,5,1,28,1, , , , , ,66,1, , , , , , , , ,2, , , , ,6,4, ,1, , , , ,3, , , , ,4,3,4,3.666666667
489,2/7/23 15:00,2/7/23 15:04,0,100,220,1,2/7/23 15:04,anonymous,EN,7,1,0,1, , , , , ,58,1, , , , , , , , ,5, , ,1,6, , ,0, ,1, ,1,1, ,1,1,1,1, , , , 
490,2/7/23 14:57,2/7/23 15:04,0,100,423,1,2/7/23 15:04,anonymous,EN,6,1,50, ,1, , , , ,78,1, , , , , , , , ,5,no problems, ,2,6, , ,0, ,1, ,1,4, ,3,2,3,2.666666667, , , , 
491,2/7/23 15:02,2/7/23 15:04,0,100,113,1,2/7/23 15:04,anonymous,EN,5,1,50,1, , , , , ,28, , , ,1, , , , , ,5, , ,2,6, , ,1, , , , ,1, ,2,2,2,2, , , , 
492,2/7/23 15:02,2/7/23 15:04,0,100,116,1,2/7/23 15:04,anonymous,EN,6,1,10, ,1, , , , ,47,1, , , , , , , , ,5, , ,2,6, , ,0, ,1, ,1,1, ,1,1,1,1, , , , 
493,2/7/23 15:03,2/7/23 15:04,0,100,107,1,2/7/23 15:04,anonymous,EN,5,1,57, ,1, , , , ,31,1, , , , , , , , ,4, , , , ,6,4, ,0, ,1,1, ,5, , , , ,6,5,5,5.333333333
494,2/7/23 15:03,2/7/23 15:05,0,100,116,1,2/7/23 15:05,anonymous,EN,2,2,70, ,1, , , , ,39,1, , , , , , , , ,5,thank you and good luck, ,2,3, , ,-1, ,1, ,1,5, ,5,5,5,5, , , , 
495,2/7/23 15:02,2/7/23 15:05,0,100,138,1,2/7/23 15:05,anonymous,EN,4,3,0,1, , , , , ,35,1, , , , , , , , ,5, , , , ,4,1, ,1, ,1,1, ,6, , , , ,6,4,4,4.666666667
496,2/7/23 15:02,2/7/23 15:05,0,100,147,1,2/7/23 15:05,anonymous,EN,4,3,35,1, , , , , ,18, , ,1, , , , , , ,3, , , , ,6,5, ,1, ,1,1, ,1, , , , ,2,3,5,3.333333333
497,2/7/23 15:02,2/7/23 15:05,0,100,172,1,2/7/23 15:05,anonymous,EN,1,2,50,1, , , , , ,36,1, , , , , , , , ,4, , ,2,2, , ,0, ,1, ,1,5, ,5,5,4,4.666666667, , , , 
498,2/7/23 15:02,2/7/23 15:05,0,100,147,1,2/7/23 15:05,anonymous,EN,1,2,48, ,1, , , , ,19, ,1, , , , , , , ,2, , , , ,7,5, ,-1, ,1,1, ,1, , , , ,1,1,2,1.333333333
499,2/7/23 15:01,2/7/23 15:05,0,100,217,1,2/7/23 15:05,anonymous,EN,6,1,49,1, , , , , ,62,1, , , , , , , , ,5, , , , ,6,1, ,-1, , , , ,5, , , , ,5,4,4,4.333333333
500,2/7/23 15:01,2/7/23 15:05,0,100,256,1,2/7/23 15:05,anonymous,EN,5,1,10,1, , , , , ,37,1, , , ,1, , , , ,3, , , , ,6,3, ,0, ,1,1, ,4, , , , ,4,5,5,4.666666667
501,2/7/23 15:02,2/7/23 15:05,0,100,210,1,2/7/23 15:05,anonymous,EN,3,2,50, ,1, , , , ,45,1, , , , , , , , ,5, , , , ,6,5, ,-1, ,1,1, ,2, , , , ,2,2,2,2
502,2/7/23 15:02,2/7/23 15:05,0,100,211,1,2/7/23 15:05,anonymous,EN,7,1,81,1, , , , , ,49,1, , , , , , , , ,5,Good study, , , ,6,2, ,0, ,1,1, ,4, , , , ,5,4,3,4
503,2/7/23 15:03,2/7/23 15:06,0,100,160,1,2/7/23 15:06,anonymous,EN,1,2,20, ,1, , , , ,24,1, , , , , , , , ,5, , ,2,2, , ,1, , , , ,6, ,6,6,5,5.666666667, , , , 
504,2/7/23 15:04,2/7/23 15:06,0,100,134,1,2/7/23 15:06,anonymous,EN,3,2,71,1, , , , , ,36,1, , , , , , , , ,2, , , , ,6,5, ,-1, ,1,1, ,6, , , , ,3,5,3,3.666666667
505,2/7/23 15:04,2/7/23 15:06,0,100,113,1,2/7/23 15:06,anonymous,EN,1,2,60, ,1, , , , ,25,1, , , , , , , , ,3, , ,2,3, , ,0, ,1, ,1,4, ,4,5,4,4.333333333, , , , 
506,2/7/23 14:57,2/7/23 15:06,0,100,548,1,2/7/23 15:06,anonymous,EN,6,3,10,1, , , , , ,31,1, , , , , , , , ,5, , ,2,4, , ,1, ,1, ,1,3, ,2,2,2,2, , , , 
507,2/7/23 15:04,2/7/23 15:06,0,100,156,1,2/7/23 15:06,anonymous,EN,1,2,80, ,1, , , , ,24,1, ,1, , , , , , ,5, , , , ,6,4, ,-1, ,1,1, ,1, , , , ,1,1,1,1
508,2/7/23 15:05,2/7/23 15:06,0,100,73,1,2/7/23 15:06,anonymous,EN,4,1,73,1, , , , , ,42,1, , , , , , , , ,5, , ,3,5, , ,1, ,1, ,1,3, ,4,3,4,3.666666667, , , , 
509,2/7/23 15:05,2/7/23 15:06,0,100,87,1,2/7/23 15:06,anonymous,EN,3,3,50, , ,1, , , ,27,1, , , , , , , , ,5, , , , ,6,4, ,0, ,1,1, ,1, , , , ,2,2,3,2.333333333
510,2/7/23 15:02,2/7/23 15:06,0,100,233,1,2/7/23 15:06,anonymous,EN,5,1,39, ,1, , , , ,42,1, , , , , , , , ,4, , , , ,6,4, ,1, ,1,1, ,5, , , , ,6,6,5,5.666666667
511,2/7/23 15:00,2/7/23 15:06,0,100,360,1,2/7/23 15:06,anonymous,EN,7,1,5,1, , , , , ,58,1, , , , , , , , ,5, , ,2,5, , ,-1, ,1, ,1,2, ,2,1,3,2, , , , 
512,2/7/23 15:05,2/7/23 15:06,0,100,96,1,2/7/23 15:06,anonymous,EN,4,3,50,1, , , , , ,29,1, , , , , , , , ,6, , , , ,6,4, ,0, ,1,1, ,4, , , , ,2,5,2,3
513,2/7/23 15:05,2/7/23 15:07,0,100,72,1,2/7/23 15:07,anonymous,EN,2,2,80, ,1, , , , ,31, , , ,1, , , , , ,5, , ,5,4, , ,-1, ,1, ,1,5, ,4,3,3,3.333333333, , , , 
514,2/7/23 15:04,2/7/23 15:07,0,100,168,1,2/7/23 15:07,anonymous,EN,4,3,10,1, , , , , ,53,1,1, , , , , , , ,3,"Clear instructions, interesting topic.", , , ,6,5, ,0, ,1,1, ,2, , , , ,4,4,3,3.666666667
515,2/7/23 15:00,2/7/23 15:07,0,100,393,1,2/7/23 15:07,anonymous,EN,5,1,24, ,1, , , , ,33, , ,1, , , , , , ,5, , ,2,4, , ,-1, ,1, ,1,4, ,2,2,2,2, , , , 
516,2/7/23 15:05,2/7/23 15:07,0,100,119,1,2/7/23 15:07,anonymous,EN,3,2,51, ,1, , , , ,45,1, , , , , , , , ,6, , ,2,5, , ,1, ,1, ,1,4, ,4,4,3,3.666666667, , , , 
517,2/7/23 15:05,2/7/23 15:07,0,100,132,1,2/7/23 15:07,anonymous,EN,4,3,76,1, , , , , ,22,1, , , , , , , , ,2, , ,5,3, , ,1, , , , ,4, ,4,3,3,3.333333333, , , , 
518,2/7/23 15:01,2/7/23 15:07,0,100,363,1,2/7/23 15:07,anonymous,EN,5,1,54,1, , , , , ,40,1, , , , , , , , ,5, , , , ,6,2, ,0, ,1,1, ,4, , , , ,4,5,4,4.333333333
519,2/7/23 15:03,2/7/23 15:07,0,100,263,1,2/7/23 15:07,anonymous,EN,5,3,20,1, , , , , ,34,1, , ,1, , , , , ,4, , ,5,2, , ,0, ,1, ,1,5, ,3,3,3,3, , , , 
520,2/7/23 15:05,2/7/23 15:07,0,100,137,1,2/7/23 15:07,anonymous,EN,1,3,50, ,1, , , , ,30,1, , , , , , , , ,2, , ,2,3, , ,0, ,1, ,1,4, ,5,4,4,4.333333333, , , , 
521,2/7/23 15:01,2/7/23 15:07,0,100,384,1,2/7/23 15:07,anonymous,EN,5,1,9,1, , , , , ,31,1, , , , , , , , ,5, , ,1,6, , ,0, ,1, ,1,2, ,2,2,2,2, , , , 
522,2/7/23 15:04,2/7/23 15:07,0,100,179,1,2/7/23 15:07,anonymous,EN,1,2,50, ,1, , , , ,24, ,1, , , , , , , ,3, , ,2,3, , ,-1, ,1, ,1,3, ,5,4,3,4, , , , 
523,2/7/23 14:44,2/7/23 15:07,0,100,1397,1,2/7/23 15:07,anonymous,EN,4,3,29,1, , , , , ,40,1, , , , , , , , ,4,none, , , ,5,2, ,1, ,1,1, ,3, , , , ,3,4,3,3.333333333
524,2/7/23 15:05,2/7/23 15:07,0,100,172,1,2/7/23 15:07,anonymous,EN,2,2,40,1, , , , , ,26,1, , , , , , , , ,2, , ,2,2, , ,0, ,1, ,1,4, ,5,5,4,4.666666667, , , , 
525,2/7/23 15:06,2/7/23 15:07,0,100,88,1,2/7/23 15:07,anonymous,EN,2,2,50,1, , , , , ,25,1, , ,1, , , , , ,5, , ,2,3, , ,-1, ,1, ,1,5, ,5,5,4,4.666666667, , , , 
526,2/7/23 15:03,2/7/23 15:08,0,100,263,1,2/7/23 15:08,anonymous,EN,4,4,50, ,1, , , , ,28,1, , , , , , , , ,5, , , , ,5,3, ,0, ,1,1, ,4, , , , ,4,5,4,4.333333333
527,2/7/23 15:06,2/7/23 15:08,0,100,128,1,2/7/23 15:08,anonymous,EN,4,3,64, ,1, , , , ,22, ,1, , , , , , , ,4, , ,4,4, , ,0, ,1, ,1,4, ,3,4,4,3.666666667, , , , 
528,2/7/23 15:06,2/7/23 15:08,0,100,126,1,2/7/23 15:08,anonymous,EN,2,4,50, ,1, , , , ,31,1, , , , , , , , ,3, , , , ,6,5, ,0, ,1,1, ,2, , , , ,4,3,3,3.333333333
529,2/7/23 15:04,2/7/23 15:08,0,100,252,1,2/7/23 15:08,anonymous,EN,1,2,50, ,1, , , , ,41,1, , , , , , , , ,3, , ,2,3, , ,1, ,1, ,1,5, ,5,5,4,4.666666667, , , , 
530,2/7/23 15:06,2/7/23 15:08,0,100,133,1,2/7/23 15:08,anonymous,EN,2,2,49, ,1, , , , ,37,1, , , , , , , , ,5,NO thanks., ,2,1, , ,1, ,1, ,1,5, ,5,6,5,5.333333333, , , , 
531,2/7/23 15:04,2/7/23 15:08,0,100,245,1,2/7/23 15:08,anonymous,EN,2,2,56,1, , , , , ,47,1, , ,1, , , , , ,5, , , , ,6,4, ,-1, ,1,1, ,3, , , , ,4,4,4,4
532,2/7/23 15:04,2/7/23 15:08,0,100,286,1,2/7/23 15:08,anonymous,EN,7,1,40,1, , , , , ,36,1, , , , , , , , ,2,Great short study enjoyed taking it., , , ,6,1, ,1, ,1,1, ,5, , , , ,5,5,4,4.666666667
533,2/7/23 15:05,2/7/23 15:08,0,100,188,1,2/7/23 15:08,anonymous,EN,4,3,50, ,1, , , , ,22, , , ,1, , , , , ,5, , ,2,4, , ,0, ,1, ,1,3, ,4,4,4,4, , , , 
534,2/7/23 15:05,2/7/23 15:09,0,100,198,1,2/7/23 15:09,anonymous,EN,7,1,100,1, , , , , ,40,1, , , , , , , , ,5,Enjoyed the survey! Instructions were clear., , , ,7,6, ,-1, ,1,1, ,6, , , , ,6,6,6,6
535,2/7/23 15:04,2/7/23 15:09,0,100,277,1,2/7/23 15:09,anonymous,EN,6,1,50,1, , , , , ,38,1, , , , , , , , ,5, , ,2,5, , ,-1, ,1, ,1,2, ,2,2,2,2, , , , 
536,2/7/23 15:06,2/7/23 15:09,0,100,173,1,2/7/23 15:09,anonymous,EN,1,2,85,1, , , , , , , , ,1, , , , , , ,5, , ,2,3, , ,-1, ,1, ,1,5, ,5,5,4,4.666666667, , , , 
537,2/7/23 15:06,2/7/23 15:09,0,100,180,1,2/7/23 15:09,anonymous,EN,5,2,90, ,1, , , , ,43, , ,1, , , , , , ,2,Thank you!, , , ,6,6, ,1, ,1,1, ,4, , , , ,3,4,4,3.666666667
538,2/7/23 15:05,2/7/23 15:09,0,100,204,1,2/7/23 15:09,anonymous,EN,6,1,46,1, , , , , ,46,1, , , , , , , , ,5, , , , ,6,1, ,1, ,1,1, ,5, , , , ,6,5,3,4.666666667
539,2/7/23 15:06,2/7/23 15:09,0,100,158,1,2/7/23 15:09,anonymous,EN,2,2,61,1, , , , , ,24, , , ,1, , , , , ,5, , ,3,4, , ,1, , , , ,4, ,5,5,4,4.666666667, , , , 
540,2/7/23 15:05,2/7/23 15:09,0,100,236,1,2/7/23 15:09,anonymous,EN,7,1,24,1, , , , , ,39,1, , , , , , , , ,5,n, ,2,5, , ,1, ,1, ,1,2, ,3,1,1,1.666666667, , , , 
541,2/7/23 15:06,2/7/23 15:09,0,100,197,1,2/7/23 15:09,anonymous,EN,6,1,22,1, , , , , ,28,1, , , , , , , , ,5, , , , ,6,2, ,-1, ,1,1, ,5, , , , ,4,5,5,4.666666667
542,2/7/23 15:02,2/7/23 15:09,0,100,426,1,2/7/23 15:09,anonymous,EN,2,2,65, ,1, , , , ,33, , ,1, , , , , , ,4, , , , ,6,6, ,1, ,1,1, ,1, , , , ,2,1,2,1.666666667
543,2/7/23 15:06,2/7/23 15:09,0,100,202,1,2/7/23 15:09,anonymous,EN,6,1,49,1, , , , , ,53,1, , , , , , , , ,3,None, ,2,5, , ,0, ,1, ,1,2, ,1,1,1,1, , , , 
544,2/7/23 15:06,2/7/23 15:09,0,100,168,1,2/7/23 15:09,anonymous,EN,2,2,80, ,1, , , , ,71,1, , , , , , , , ,6, , , , ,6,5, ,0, ,1,1, ,4, , , , ,2,4,3,3
545,2/7/23 15:07,2/7/23 15:09,0,100,154,1,2/7/23 15:09,anonymous,EN,7,1,50,1, , , , , ,62,1, , , , , , , , ,5, , , , ,6,4, ,1, ,1,1, ,5, , , , ,5,5,5,5
546,2/7/23 15:06,2/7/23 15:09,0,100,228,1,2/7/23 15:09,anonymous,EN,7,1,45, ,1, , , , ,55,1, , , , , , , , ,2, , , , ,7,6, ,1, ,1,1, ,6, , , , ,6,6,6,6
547,2/7/23 15:05,2/7/23 15:09,0,100,282,1,2/7/23 15:09,anonymous,EN,1,2,51, ,1, , , , ,34,1, , , , , , , , ,6, , , , ,6,5, ,-1, ,1,1, ,3, , , , ,3,4,3,3.333333333
548,2/7/23 15:06,2/7/23 15:09,0,100,185,1,2/7/23 15:10,anonymous,EN,1,2,70, ,1, , , , ,20,1,1, , , , , , , ,2, , , , ,4,2, ,-1, , , , ,1, , , , ,3,3,4,3.333333333
549,2/7/23 15:07,2/7/23 15:10,0,100,142,1,2/7/23 15:10,anonymous,EN,1,3,20, ,1, , , , ,46,1, , , , , , , , ,3, , ,2,5, , ,0, ,1, ,1,4, ,4,4,3,3.666666667, , , , 
550,2/7/23 15:05,2/7/23 15:10,0,100,277,1,2/7/23 15:10,anonymous,EN,2,2,70, ,1, , , , ,50,1, , ,1, , , , , ,4, , , , ,6,5, ,-1, ,1,1, ,3, , , , ,2,2,3,2.333333333
551,2/7/23 15:07,2/7/23 15:10,0,100,143,1,2/7/23 15:10,anonymous,EN,2,2,60,1, , , , , ,29, , , ,1, , , , , ,6,None, , , ,6,4, ,-1, ,1,1, ,2, , , , ,2,2,2,2
552,2/7/23 15:06,2/7/23 15:10,0,100,259,1,2/7/23 15:10,anonymous,EN,5,1,57, ,1, , , , ,38,1, , , , , , , , ,2, , ,2,3, , ,1, ,1, ,1,2, ,3,2,2,2.333333333, , , , 
553,2/7/23 15:05,2/7/23 15:10,0,100,282,1,2/7/23 15:10,anonymous,EN,5,1,21,1, , , , , ,34,1, , , , , , , , ,5, , ,3,4, , ,-1, ,1, ,1,4, ,4,4,4,4, , , , 
554,2/7/23 15:07,2/7/23 15:10,0,100,195,1,2/7/23 15:10,anonymous,EN,4,3,35,1, , , , , ,36,1, , , , , , , , ,6,No comments., , , ,5,2, ,0, ,1,1, ,5, , , , ,4,5,4,4.333333333
555,2/7/23 15:08,2/7/23 15:10,0,100,117,1,2/7/23 15:10,anonymous,EN,4,3,70,1, , , , , ,29,1, , , , , , , , ,5, , , , ,6,4, ,0, ,1,1, ,3, , , , ,1,3,3,2.333333333
556,2/7/23 15:08,2/7/23 15:10,0,100,125,1,2/7/23 15:10,anonymous,EN,2,3,70, ,1, , , , ,30,1, , , , , , , , ,5, , , , ,6,5, ,1, ,1,1, ,3, , , , ,2,3,3,2.666666667
557,2/7/23 15:07,2/7/23 15:10,0,100,225,1,2/7/23 15:10,anonymous,EN,1,2,65, ,1, , , , ,29,1, , , , , , , , ,5, , ,1,5, , ,0, ,1, ,1,6, ,6,6,5,5.666666667, , , , 
558,2/7/23 15:09,2/7/23 15:11,0,100,120,1,2/7/23 15:11,anonymous,EN,3,2,55,1, , , , , ,33,1, , , , , , , , ,4, , ,2,1, , ,1, ,1, ,1,4, ,4,4,3,3.666666667, , , , 
559,2/7/23 15:07,2/7/23 15:11,0,100,189,1,2/7/23 15:11,anonymous,EN,4,3,16,1, , , , , ,35, , , ,1, , , , , ,4, , , , ,6,4, ,0, ,1,1, ,3, , , , ,4,4,4,4
560,2/7/23 15:05,2/7/23 15:11,0,100,350,1,2/7/23 15:11,anonymous,EN,5,1,53,1, , , , , ,41,1, , , , , , , , ,3, , ,2,6, , ,-1, ,1, ,1,5, ,5,5,4,4.666666667, , , , 
561,2/7/23 15:09,2/7/23 15:11,0,100,124,1,2/7/23 15:11,anonymous,EN,6,1,40,1, , , , , ,36,1, , , , , , , , ,3, , , , ,4,2, ,0, ,1,1, ,5, , , , ,3,3,4,3.333333333
562,2/7/23 15:09,2/7/23 15:11,0,100,112,1,2/7/23 15:11,anonymous,EN,1,2,36, ,1, , , , ,43,1, , , , , , , , ,4, , ,2,4, , ,-1, ,1, ,1,5, ,6,5,4,5, , , , 
563,2/7/23 15:08,2/7/23 15:11,0,100,149,1,2/7/23 15:11,anonymous,EN,4,3,50,1, , , , , ,32,1, , , , , , , , ,5, , ,2,1, , ,-1, ,1, ,1,3, ,3,1,1,1.666666667, , , , 
564,2/7/23 15:06,2/7/23 15:11,0,100,303,1,2/7/23 15:11,anonymous,EN,7,3,20,1, , , , , ,52,1, , , , , , , , ,6, , ,2,5, , ,0, ,1, ,1,1, ,1,1,1,1, , , , 
565,2/7/23 15:07,2/7/23 15:11,0,100,266,1,2/7/23 15:11,anonymous,EN,2,2,70,1, , , , , ,21,1,1, , , , , , , ,5,Thanks for the opportunity to participate, ,2,2, , ,-1, ,1, ,1,5, ,4,4,3,3.666666667, , , , 
566,2/7/23 15:09,2/7/23 15:11,0,100,124,1,2/7/23 15:11,anonymous,EN,2,2,45,1, , , , , ,21, ,1, , , , , , , ,3, , ,2,3, , ,0, ,1, ,1,5, ,4,3,4,3.666666667, , , , 
567,2/7/23 15:08,2/7/23 15:11,0,100,206,1,2/7/23 15:11,anonymous,EN,5,1,50, ,1, , , , ,40,1, , , , , , , , ,4, , ,2,3, , ,-1, ,1, ,1,3, ,3,2,3,2.666666667, , , , 
