DummyID,Rang_ControlT_First_Click,Rang_ControlT_Last_Click,Rang_ControlT_Page_Submit,Rang_ControlT_Click_Count,Polit_Rang,Trust_Rang,Fund_Rang,Advice_Rang,Defer_Rang,Range_TrumpT_First_Click,Range_TrumpT_Last_Click,Range_TrumpT_Page_Submit,Range_TrumpT_Click_Count,Polit_Rang.0,Trust_Rang.0,Fund_Rang.0,Advice_Rang.0,Defer_Rang.0,Rang_BidenT_First_Click,Rang_BidenT_Last_Click,Rang_BidenT_Page_Submit,Rang_BidenT_Click_Count,Polit_Rang.1,Trust_Rang.1,Fund_Rang.1,Advice_Rang.1,Defer_Rang.1,PolitAllRang,TrustAllRang,FundAllRang,AdviceAllRang,DeferALlRang,Donate,Ideology,PolParty,Vote,VigAtts__1,Gender__1,Gender__2,Gender__3,Gender__4,Gender__5,Gender__5_TEXT,Age,Race__1,Race__2,Race__3,Race__4,Race__5,Race__6,Race__7,Race__8,Race__9,Education_,Open_,PolitRang,RangContCond,RangBidenCond,RangTrumpCond,RangCond,TrustRang,AdviceRang,DeferRang,FundRang,SupportRang,SupportAllRang,TrumpDummy,BidenDummy,TrumpxIdeo,BidenxIdeo,ZIdeology,Ideo_2,Condition
347,NA,NA,NA,NA,0,0,0,0,0,102.705,129.143,131.16,5,3,4,4,2,3,NA,NA,NA,NA,0,0,0,0,0,2,4,4,2,3,3,5,1,1,50,1,NA,NA,NA,NA,,32,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,3,0,0,1,1,4,2,3,4,3,3,1,0,1.048316706,0,1.048316706,1,Trump
348,17.839,91.464,92.072,25,1,5,5,6,5,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,1,5,5,5,4,2,4,3,3,52,1,NA,NA,NA,NA,,30,1,NA,NA,NA,NA,NA,NA,NA,NA,2,,1,2,0,0,0,5,6,5,5,5.333333333,4.666666667,0,0,0,0,0.461413799,0,Control
349,2.478,69.825,71.434,15,3,5,5,4,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,3,4,5,4,4,2,4,4,1,50,1,NA,NA,NA,NA,,66,NA,NA,1,NA,NA,NA,NA,NA,NA,6,THE INSTRUCTIONS WERE VERY CLEAR,3,2,0,0,0,5,4,4,5,4.333333333,4.333333333,0,0,0,0,0.461413799,0,Control
350,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,86.985,135.744,137.921,13,2,5,6,5,4,2,5,6,6,5,3,1,2,2,11,NA,1,NA,NA,NA,,70,1,NA,NA,NA,NA,NA,NA,NA,NA,3,"Everything was very clear and interesting. Thank you for the research that you do, you will be the ones to change the future.",2,0,-1,0,-1,5,5,4,6,5,5.666666667,0,1,0,-1.299294923,-1.299294923,-3,Biden
351,NA,NA,NA,NA,0,0,0,0,0,70.28,91.685,94.93,8,5,2,3,1,3,NA,NA,NA,NA,0,0,0,0,0,5,2,3,2,3,3,1,2,2,50,1,NA,NA,NA,NA,,27,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,5,0,0,1,1,2,1,3,3,2.333333333,2.666666667,1,0,-1.299294923,0,-1.299294923,-3,Trump
352,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,63.782,107.051,117.468,5,5,5,5,5,2,4,4,5,5,2,1,7,1,1,80,1,NA,NA,NA,NA,,52,1,NA,NA,NA,NA,NA,NA,NA,NA,4,None,5,0,-1,0,-1,5,5,2,5,4,4,0,1,0,2.22212252,2.22212252,3,Biden
353,62.819,99.299,102.347,11,5,5,5,5,5,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,3,5,5,5,5,2,4,2,2,81,1,NA,NA,NA,NA,,23,NA,NA,1,NA,NA,NA,NA,NA,NA,2,No comments,5,2,0,0,0,5,5,5,5,5,5,0,0,0,0,0.461413799,0,Control
354,NA,NA,NA,NA,0,0,0,0,0,89.926,99.869,100.573,5,6,2,1,1,1,NA,NA,NA,NA,0,0,0,0,0,4,4,4,3,3,1,1,4,2,50,1,NA,NA,NA,NA,,21,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,6,0,0,1,1,2,1,1,1,1,3.333333333,1,0,-1.299294923,0,-1.299294923,-3,Trump
355,NA,NA,NA,NA,0,0,0,0,0,33.272,54.627,55.742,5,3,3,4,4,4,NA,NA,NA,NA,0,0,0,0,0,3,3,4,4,4,2,4,1,3,51,1,NA,NA,NA,NA,,25,1,1,NA,NA,NA,NA,NA,NA,NA,3,,3,0,0,1,1,3,4,4,4,4,4,1,0,0.461413799,0,0.461413799,0,Trump
356,72.27,91.013,92.663,6,4,6,5,6,5,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,4,6,5,6,5,2,3,2,2,17,1,NA,NA,NA,NA,,27,1,NA,NA,NA,NA,NA,NA,NA,NA,3,,4,2,0,0,0,6,6,5,5,5.333333333,5.333333333,0,0,0,0,-0.125489108,-1,Control
357,NA,NA,NA,NA,0,0,0,0,0,2.954,138.69,139.444,50,5,5,4,5,4,NA,NA,NA,NA,0,0,0,0,0,5,5,4,5,4,2,5,1,1,12,1,NA,NA,NA,NA,,34,NA,1,NA,NA,NA,NA,NA,NA,NA,5,,5,0,0,1,1,5,5,4,4,4.333333333,4.333333333,1,0,1.048316706,0,1.048316706,1,Trump
358,22.847,53.003,53.961,5,2,5,4,5,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2,4,5,5,4,2,5,3,1,10,1,NA,NA,NA,NA,,38,1,NA,NA,1,NA,NA,NA,NA,NA,4,Thanks very clear study,2,2,0,0,0,5,5,4,4,4.333333333,4.666666667,0,0,0,0,1.048316706,1,Control
359,18.621,62.033,62.903,12,4,4,4,5,3,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,3,4,4,5,3,2,6,1,1,1,1,NA,NA,NA,NA,,59,1,NA,NA,NA,NA,NA,NA,NA,NA,2,,4,2,0,0,0,4,5,3,4,4,4,0,0,0,0,1.635219613,2,Control
360,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,30.798,50.375,51.148,7,4,3,4,4,3,3,4,5,4,3,1,1,3,2,60,NA,NA,1,NA,NA,,21,1,NA,NA,NA,NA,NA,NA,NA,NA,3,,4,0,-1,0,-1,3,4,3,4,3.666666667,4,0,1,0,-1.299294923,-1.299294923,-3,Biden
361,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,16.363,61.803,64.602,18,6,3,5,4,4,6,6,5,5,3,3,1,2,3,50,1,NA,NA,NA,NA,,32,NA,1,NA,NA,NA,NA,NA,NA,NA,5,,6,0,-1,0,-1,3,4,4,5,4.333333333,4.333333333,0,1,0,-1.299294923,-1.299294923,-3,Biden
362,31.74,55.076,55.738,6,2,4,4,5,5,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2,4,4,4,3,2,5,2,2,39,1,NA,NA,NA,NA,,29,NA,NA,NA,1,NA,NA,NA,NA,NA,6,,2,2,0,0,0,4,5,5,4,4.666666667,3.666666667,0,0,0,0,1.048316706,1,Control
363,NA,NA,NA,NA,0,0,0,0,0,76.008,107.457,108.887,10,6,3,3,3,3,NA,NA,NA,NA,0,0,0,0,0,6,3,3,3,3,1,4,2,3,50,1,NA,NA,NA,NA,,34,NA,NA,1,NA,NA,NA,NA,NA,NA,2,,6,0,0,1,1,3,3,3,3,3,3,1,0,0.461413799,0,0.461413799,0,Trump
364,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,3.199,141.193,144.51,32,4,6,5,5,6,2,5,5,4,5,2,1,2,2,42,NA,1,NA,NA,NA,,31,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,4,0,-1,0,-1,6,5,6,5,5.333333333,4.666666667,0,1,0,-1.299294923,-1.299294923,-3,Biden
365,NA,NA,NA,NA,0,0,0,0,0,7.307,122.445,123.314,22,5,1,2,1,2,NA,NA,NA,NA,0,0,0,0,0,2,5,5,3,4,1,3,2,2,60,1,NA,NA,NA,NA,,29,NA,1,NA,NA,NA,NA,NA,NA,NA,5,,5,0,0,1,1,1,1,2,2,1.666666667,4,1,0,-0.125489108,0,-0.125489108,-1,Trump
366,NA,NA,NA,NA,0,0,0,0,0,10.708,126.627,127.99,7,6,1,1,1,1,NA,NA,NA,NA,0,0,0,0,0,6,1,1,1,1,1,3,2,2,80,1,NA,NA,NA,NA,,53,1,NA,NA,NA,NA,NA,NA,NA,NA,2,,6,0,0,1,1,1,1,1,1,1,1,1,0,-0.125489108,0,-0.125489108,-1,Trump
367,NA,NA,NA,NA,0,0,0,0,0,4.141,98.293,99.71,55,6,6,6,6,6,NA,NA,NA,NA,0,0,0,0,0,6,6,6,6,6,2,6,1,1,52,NA,1,NA,NA,NA,,33,1,NA,NA,NA,NA,NA,NA,NA,NA,4,No comment,6,0,0,1,1,6,6,6,6,6,6,1,0,1.635219613,0,1.635219613,2,Trump
368,NA,NA,NA,NA,0,0,0,0,0,40.529,287.282,288.555,10,5,3,3,4,4,NA,NA,NA,NA,0,0,0,0,0,1,4,4,2,4,2,5,3,1,26,1,NA,NA,NA,NA,,55,1,NA,NA,NA,NA,NA,NA,NA,NA,3,,5,0,0,1,1,3,4,4,3,3.666666667,3.333333333,1,0,1.048316706,0,1.048316706,1,Trump
369,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2.568,50.745,51.623,21,4,5,5,4,5,2,5,5,4,5,2,3,2,2,30,1,NA,NA,NA,NA,,24,NA,NA,NA,1,NA,NA,NA,NA,NA,5,,4,0,-1,0,-1,5,4,5,5,4.666666667,4.666666667,0,1,0,-0.125489108,-0.125489108,-1,Biden
370,25.364,86.123,88.579,9,1,4,1,5,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,1,4,2,5,4,3,1,2,2,50,NA,1,NA,NA,NA,,42,NA,NA,NA,1,NA,NA,NA,NA,NA,5,Nothing notable,1,2,0,0,0,4,5,4,1,3.333333333,3.666666667,0,0,0,0,-1.299294923,-3,Control
371,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,15.786,32.182,33.14,7,2,5,5,5,4,2,5,5,6,5,1,4,2,2,1,1,NA,NA,NA,NA,,40,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,2,0,-1,0,-1,5,5,4,5,4.666666667,5.333333333,0,1,0,0.461413799,0.461413799,0,Biden
372,NA,NA,NA,NA,0,0,0,0,0,35.545,47.989,48.783,8,5,1,2,1,3,NA,NA,NA,NA,0,0,0,0,0,4,4,5,5,5,1,1,2,2,56,NA,1,NA,NA,NA,,30,1,NA,NA,NA,NA,NA,NA,NA,NA,4,,5,0,0,1,1,1,1,3,2,2,5,1,0,-1.299294923,0,-1.299294923,-3,Trump
373,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,63.128,94.79,97.388,5,2,2,1,1,1,2,4,1,2,1,1,5,1,1,9,1,NA,NA,NA,NA,,62,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,2,0,-1,0,-1,2,1,1,1,1,1.333333333,0,1,0,1.048316706,1.048316706,1,Biden
374,NA,NA,NA,NA,0,0,0,0,0,12.344,12.344,79.45,1,3,2,3,3,3,NA,NA,NA,NA,0,0,0,0,0,2,3,3,3,3,2,2,2,2,65,1,NA,NA,NA,NA,,30,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,3,0,0,1,1,2,3,3,3,3,3,1,0,-0.712392015,0,-0.712392015,-2,Trump
375,0.886,81.854,82.74,43,2,4,4,6,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2,4,4,6,4,3,3,3,3,26,1,NA,NA,NA,NA,,41,1,NA,NA,NA,NA,NA,NA,NA,NA,3,,2,2,0,0,0,4,6,4,4,4.666666667,4.666666667,0,0,0,0,-0.125489108,-1,Control
376,21.058,92.276,105.104,11,2,5,5,6,5,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2,5,5,6,5,2,2,2,2,15,1,NA,NA,NA,NA,,39,1,1,NA,NA,NA,NA,NA,NA,NA,5,,2,2,0,0,0,5,6,5,5,5.333333333,5.333333333,0,0,0,0,-0.712392015,-2,Control
377,1.532,60.954,61.834,17,2,5,4,4,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2,5,5,5,4,1,3,2,2,50,NA,1,NA,NA,NA,,35,1,NA,NA,NA,NA,NA,NA,NA,NA,4,,2,2,0,0,0,5,4,4,4,4,4.666666667,0,0,0,0,-0.125489108,-1,Control
378,NA,NA,NA,NA,0,0,0,0,0,2.665,60.737,61.363,16,5,3,1,3,3,NA,NA,NA,NA,0,0,0,0,0,5,5,3,3,3,1,2,2,3,51,NA,1,NA,NA,NA,,38,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,5,0,0,1,1,3,3,3,1,2.333333333,3,1,0,-0.712392015,0,-0.712392015,-2,Trump
379,NA,NA,NA,NA,0,0,0,0,0,37.268,57.881,58.86,6,6,1,4,2,3,NA,NA,NA,NA,0,0,0,0,0,5,2,4,4,3,2,2,2,2,73,1,NA,NA,NA,NA,,39,1,NA,NA,NA,NA,NA,NA,NA,NA,2,,6,0,0,1,1,1,2,3,4,3,3.666666667,1,0,-0.712392015,0,-0.712392015,-2,Trump
380,NA,NA,NA,NA,0,0,0,0,0,16.586,24.613,26.901,5,1,5,4,4,3,NA,NA,NA,NA,0,0,0,0,0,4,3,3,4,4,1,1,2,2,50,1,NA,NA,NA,NA,,32,1,NA,NA,NA,NA,NA,NA,NA,NA,3,,1,0,0,1,1,5,4,3,4,3.666666667,3.666666667,1,0,-1.299294923,0,-1.299294923,-3,Trump
381,25.258,46.995,48.062,6,4,3,4,4,3,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,4,3,4,4,3,2,3,3,2,50,NA,1,NA,NA,NA,,38,1,NA,NA,NA,NA,NA,NA,NA,NA,2,,4,2,0,0,0,3,4,3,4,3.666666667,3.666666667,0,0,0,0,-0.125489108,-1,Control
382,NA,NA,NA,NA,0,0,0,0,0,20.753,41.119,42.157,10,1,1,2,1,2,NA,NA,NA,NA,0,0,0,0,0,2,4,4,5,4,2,1,2,2,50,NA,1,NA,NA,NA,,38,NA,NA,NA,1,NA,NA,NA,NA,NA,5,,1,0,0,1,1,1,1,2,2,1.666666667,4.333333333,1,0,-1.299294923,0,-1.299294923,-3,Trump
383,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,67.355,80.88,82.011,6,5,5,5,5,4,5,5,5,5,5,2,5,1,1,58,NA,1,NA,NA,NA,,40,1,NA,NA,NA,NA,NA,NA,NA,NA,3,,5,0,-1,0,-1,5,5,4,5,4.666666667,5,0,1,0,1.048316706,1.048316706,1,Biden
384,NA,NA,NA,NA,0,0,0,0,0,64.545,92.072,93.957,7,4,4,5,3,4,NA,NA,NA,NA,0,0,0,0,0,3,4,4,4,4,2,5,1,1,25,1,NA,NA,NA,NA,,28,1,NA,NA,NA,NA,NA,NA,NA,NA,3,,4,0,0,1,1,4,3,4,5,4,4,1,0,1.048316706,0,1.048316706,1,Trump
385,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,143.822,218.746,227.005,6,3,5,5,4,4,3,4,5,4,4,2,2,2,2,50,1,NA,NA,NA,NA,,31,NA,NA,NA,1,NA,NA,NA,NA,NA,5,,3,0,-1,0,-1,5,4,4,5,4.333333333,4.333333333,0,1,0,-0.712392015,-0.712392015,-2,Biden
386,75.554,103.521,104.714,5,1,5,5,5,5,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,1,5,5,5,5,2,6,1,1,65,NA,1,NA,NA,NA,,63,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"Thank you, everything was clear and I enjoyed taking part in the survey.",1,2,0,0,0,5,5,5,5,5,5,0,0,0,0,1.635219613,2,Control
387,34.954,96.382,98.847,17,2,6,5,6,6,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,3,6,5,6,6,2,3,2,2,30,NA,1,NA,NA,NA,,51,1,NA,NA,NA,NA,NA,NA,NA,NA,3,,2,2,0,0,0,6,6,6,5,5.666666667,5.666666667,0,0,0,0,-0.125489108,-1,Control
388,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0.99,98.616,101.403,106,6,2,1,1,4,5,3,1,2,4,1,5,1,1,23,1,NA,NA,NA,NA,,51,1,1,NA,NA,NA,NA,NA,NA,NA,3,,6,0,-1,0,-1,2,1,4,1,2,2.333333333,0,1,0,1.048316706,1.048316706,1,Biden
389,NA,NA,NA,NA,0,0,0,0,0,62.695,167.335,168.751,7,6,1,1,1,6,NA,NA,NA,NA,0,0,0,0,0,6,1,1,1,1,1,1,2,2,82,NA,1,NA,NA,NA,,66,NA,NA,1,NA,NA,NA,NA,NA,NA,3,,6,0,0,1,1,1,1,6,1,2.666666667,1,1,0,-1.299294923,0,-1.299294923,-3,Trump
390,39.629,60.643,62.439,6,1,4,4,5,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,1,5,5,5,4,1,2,3,2,49,NA,1,NA,NA,NA,,54,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,1,2,0,0,0,4,5,4,4,4.333333333,4.666666667,0,0,0,0,-0.712392015,-2,Control
391,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,5.392,299.968,303.453,11,5,4,4,3,3,5,3,4,2,3,1,5,3,3,55,1,NA,NA,NA,NA,,42,NA,NA,1,NA,NA,NA,NA,NA,NA,4,none,5,0,-1,0,-1,4,3,3,4,3.333333333,3,0,1,0,1.048316706,1.048316706,1,Biden
392,NA,NA,NA,NA,0,0,0,0,0,50.288,64.856,65.603,5,5,1,1,1,1,NA,NA,NA,NA,0,0,0,0,0,4,4,4,4,4,3,3,2,2,80,NA,1,NA,NA,NA,,33,1,NA,NA,NA,NA,NA,NA,NA,NA,2,,5,0,0,1,1,1,1,1,1,1,4,1,0,-0.125489108,0,-0.125489108,-1,Trump
393,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,27.256,133.647,134.25,8,5,5,4,6,4,5,5,4,5,4,2,1,2,2,30,1,NA,NA,NA,NA,,31,1,NA,NA,NA,NA,NA,NA,NA,NA,4,I don't think an organization about national parks should express political views without stating more clearly why Joe Biden is a good fit for their goals.  It seems dishonest for anybody on the left to fully approve of Joe Biden.,5,0,-1,0,-1,5,6,4,4,4.666666667,4.333333333,0,1,0,-1.299294923,-1.299294923,-3,Biden
394,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,20.46,69.273,69.728,14,6,4,4,4,4,5,6,4,5,4,2,3,3,3,10,1,NA,NA,NA,NA,,23,NA,NA,NA,1,NA,NA,NA,NA,NA,5,,6,0,-1,0,-1,4,4,4,4,4,4.333333333,0,1,0,-0.125489108,-0.125489108,-1,Biden
395,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,12.901,275.596,276.77,96,4,4,4,5,4,3,4,4,4,4,3,2,2,2,50,1,NA,NA,NA,NA,,22,NA,NA,1,NA,NA,NA,NA,NA,NA,2,,4,0,-1,0,-1,4,5,4,4,4.333333333,4,0,1,0,-0.712392015,-0.712392015,-2,Biden
396,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,51.13,62.015,62.87,10,4,4,5,5,4,4,3,5,5,4,2,2,2,2,39,1,NA,NA,NA,NA,,27,NA,NA,NA,1,NA,NA,NA,NA,NA,5,,4,0,-1,0,-1,4,5,4,5,4.666666667,4.666666667,0,1,0,-0.712392015,-0.712392015,-2,Biden
397,24.522,69.155,70.76,14,5,5,5,5,5,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,4,4,5,5,5,2,7,2,2,69,NA,1,NA,NA,NA,,23,NA,1,NA,NA,NA,NA,NA,NA,NA,5,,5,2,0,0,0,5,5,5,5,5,5,0,0,0,0,2.22212252,3,Control
398,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,1.984,117.817,122.17,24,4,4,5,4,4,3,4,5,5,4,3,2,2,2,28,NA,1,NA,NA,NA,,44,NA,NA,1,NA,NA,NA,NA,NA,NA,5,,4,0,-1,0,-1,4,4,4,5,4.333333333,4.666666667,0,1,0,-0.712392015,-0.712392015,-2,Biden
399,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,3.439,103.32,104.982,50,6,3,4,4,4,3,4,4,4,4,3,3,2,2,50,NA,1,NA,NA,NA,,23,NA,NA,NA,1,NA,NA,NA,NA,NA,5,,6,0,-1,0,-1,3,4,4,4,4,4,0,1,0,-0.125489108,-0.125489108,-1,Biden
400,37.565,105.041,105.819,15,2,4,5,6,5,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2,4,5,6,5,2,2,2,2,80,1,NA,NA,NA,NA,,69,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,2,2,0,0,0,4,6,5,5,5.333333333,5.333333333,0,0,0,0,-0.712392015,-2,Control
401,19.793,29.783,31.453,5,2,2,4,4,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,4,4,4,4,4,2,3,2,2,70,1,NA,NA,NA,NA,,63,1,NA,NA,NA,NA,NA,NA,NA,NA,4,,2,2,0,0,0,2,4,4,4,4,4,0,0,0,0,-0.125489108,-1,Control
402,NA,NA,NA,NA,0,0,0,0,0,2.104,105.749,106.456,25,4,4,2,1,4,NA,NA,NA,NA,0,0,0,0,0,4,4,2,1,4,1,5,2,2,40,NA,1,NA,NA,NA,,45,1,NA,NA,NA,NA,NA,NA,NA,NA,6,,4,0,0,1,1,4,1,4,2,2.333333333,2.333333333,1,0,1.048316706,0,1.048316706,1,Trump
403,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,61.701,112.29,115.205,5,3,4,4,4,3,3,4,4,4,3,2,4,2,2,50,1,NA,NA,NA,NA,,65,1,NA,NA,NA,NA,NA,NA,NA,NA,4,,3,0,-1,0,-1,4,4,3,4,3.666666667,3.666666667,0,1,0,0.461413799,0.461413799,0,Biden
404,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2.176,70.512,71.536,36,4,5,6,4,5,3,5,6,5,5,1,1,2,2,92,NA,NA,1,NA,NA,,25,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,4,0,-1,0,-1,5,4,5,6,5,5.333333333,0,1,0,-1.299294923,-1.299294923,-3,Biden
405,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,39.502,52.434,54.405,5,4,3,3,3,3,3,3,3,3,3,1,3,2,2,24,1,NA,NA,NA,NA,,43,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,4,0,-1,0,-1,3,3,3,3,3,3,0,1,0,-0.125489108,-0.125489108,-1,Biden
406,140.404,164.68,174.094,7,1,5,4,5,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2,6,5,5,6,1,6,2,2,0,NA,1,NA,NA,NA,,26,NA,NA,NA,1,NA,NA,NA,NA,NA,5,The instructions were clear to me.,1,2,0,0,0,5,5,4,4,4.333333333,5.333333333,0,0,0,0,1.635219613,2,Control
407,NA,NA,NA,NA,0,0,0,0,0,3.543,131.041,131.793,20,3,2,3,2,4,NA,NA,NA,NA,0,0,0,0,0,2,4,4,3,4,1,4,2,3,30,1,NA,NA,NA,NA,,26,NA,NA,NA,1,NA,NA,NA,NA,NA,5,,3,0,0,1,1,2,2,4,3,3,3.666666667,1,0,0.461413799,0,0.461413799,0,Trump
408,275.387,296.919,297.986,5,2,5,4,5,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2,4,4,5,4,1,4,3,3,20,1,NA,NA,NA,NA,,24,NA,1,NA,NA,NA,NA,NA,NA,NA,5,,2,2,0,0,0,5,5,4,4,4.333333333,4.333333333,0,0,0,0,0.461413799,0,Control
409,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,38.616,60.623,62.267,5,4,4,5,4,4,2,5,5,4,4,2,2,2,2,50,NA,1,NA,NA,NA,,24,NA,NA,NA,1,NA,NA,NA,NA,NA,5,,4,0,-1,0,-1,4,4,4,5,4.333333333,4.333333333,0,1,0,-0.712392015,-0.712392015,-2,Biden
410,NA,NA,NA,NA,0,0,0,0,0,37.694,54.281,56.154,5,5,4,5,4,3,NA,NA,NA,NA,0,0,0,0,0,3,3,4,3,3,2,5,1,1,40,NA,1,NA,NA,NA,,22,1,NA,NA,NA,NA,NA,NA,NA,NA,2,,5,0,0,1,1,4,4,3,5,4,3.333333333,1,0,1.048316706,0,1.048316706,1,Trump
411,1.013,60.986,62.075,33,3,4,4,4,5,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,1,2,4,4,5,1,2,2,2,85,1,NA,NA,NA,NA,,31,1,NA,NA,NA,NA,NA,NA,NA,NA,4,,3,2,0,0,0,4,4,5,4,4.333333333,4.333333333,0,0,0,0,-0.712392015,-2,Control
412,NA,NA,NA,NA,0,0,0,0,0,51.515,87.026,87.771,7,5,3,3,1,3,NA,NA,NA,NA,0,0,0,0,0,1,6,3,1,3,3,2,2,2,38,1,NA,NA,NA,NA,,42,1,NA,NA,NA,NA,NA,NA,NA,NA,3,Thank you!,5,0,0,1,1,3,1,3,3,2.333333333,2.333333333,1,0,-0.712392015,0,-0.712392015,-2,Trump
413,49.33,76.06,79.657,5,6,6,6,6,5,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,6,6,6,6,6,1,1,2,2,50,1,NA,NA,NA,NA,,49,NA,NA,1,NA,NA,NA,NA,NA,NA,5,NA,6,2,0,0,0,6,6,5,6,5.666666667,6,0,0,0,0,-1.299294923,-3,Control
414,NA,NA,NA,NA,0,0,0,0,0,65.02,123.036,124.165,9,6,1,1,1,1,NA,NA,NA,NA,0,0,0,0,0,3,5,5,6,4,1,2,2,2,25,1,NA,NA,NA,NA,,49,1,NA,NA,NA,NA,NA,NA,NA,NA,6,"Any ranger association that throws its support behind a party/leader that outright hates the natural environment, destroys parks, denies climate change, etc -- would be by defination an untrustworthy organization even if can still performs its day to day tasks effectively.  Hence my harsh votes for any (hypothetical) organization that would vote against its own interests in that way.",6,0,0,1,1,1,1,1,1,1,5,1,0,-0.712392015,0,-0.712392015,-2,Trump
415,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,75.281,100.048,101.414,7,3,5,4,5,4,2,5,4,5,4,2,2,2,2,33,1,NA,NA,NA,NA,,39,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,3,0,-1,0,-1,5,5,4,4,4.333333333,4.333333333,0,1,0,-0.712392015,-0.712392015,-2,Biden
